id,created_at,text
358799230351048706,2013-07-21 04:02:57,"TPD - domestic, 4100 block dahlia dr near northridge dr"
358798186065825793,2013-07-21 03:58:48,"RT @apoure25: @taylordungjen @ToledoScanner Engine 7 reporting food on the stove. Light smoke, Engine 7 and Truck 5 staying on scene."
358796784614653952,2013-07-21 03:53:14,RT @apoure25: @ToledoScanner Sounds like food on the stove but also a patient needing attention...Interesting
358796769192181761,2013-07-21 03:53:10,RT @taylordungjen: @ToledoScanner Right there. Don't see/smell any fire. Looks like crews leaving.
358796080105795585,2013-07-21 03:50:26,"TPD/TFD - injuries from an assault, 2300 block putnam st near winthrop st"
358795651590537216,2013-07-21 03:48:44,"TFD/EMS - now dispatching as a high rise structure fire, 702 n erie st, regular alarm, truck 17, battalion 1 &amp; 3, squad 7, life squad 1"
358795194533023746,2013-07-21 03:46:55,"TFD - investigate a possible fire, 702 n erie st at the covenant house apartments, engine 3"
358793586403323905,2013-07-21 03:40:31,Fwd: Alert Tone 4 page received at 23:33:35 on 07/20/13 - Toledo Police code 3 (emergency response) person... http://t.co/UjX83EfhDt
358793014321225728,2013-07-21 03:38:15,"TPD - code 3 person down, city park ave and hamilton st, male laying on the corner"
358791129795264513,2013-07-21 03:30:46,"TFD - dumpster fire, leach ave and earl st, engine 13's company"
358788076207747072,2013-07-21 03:18:37,"TPD - domestic, 1500 block south ave"
358787454544777216,2013-07-21 03:16:09,"TPD - juvenile problem, 300 block butler st, kids throwing things at passing cars"
358787322466140164,2013-07-21 03:15:38,"TPD/TFd - injuries from an assault, 1300 block myrtle st near white st"
358783544258068480,2013-07-21 03:00:37,"TPD - disorder, 1200 block upton ave near dorr st, 10-12 people fighting"
358779684441427969,2013-07-21 02:45:17,"TPD - fight, 4200 block monroe st, 5 people fighting at the party at that location, now spilling into the parking lot"
358778985162866689,2013-07-21 02:42:30,"TPD/TFD/EMS - possible overdose, 3900 block hoiles ave near berdan ave, report of a person possibly unconscious"
358776546342862849,2013-07-21 02:32:49,"TPD - assault, 1800 block oak st, female caller says mother punched her in the face"
358775854379175936,2013-07-21 02:30:04,"TPD - fight, 527 dorr st at the china star restaurant, report of 7-8 people fighting, running around"
358773758439329795,2013-07-21 02:21:44,"TPD/TFD - police requested medical for an ill person, lucas county jail, 1622 spielbusch ave"
358772830487330816,2013-07-21 02:18:03,"TPD - disorder, 2700 block airport hwy, male in a group home tearing up the location"
358771953793900544,2013-07-21 02:14:34,"TPD - disorder, 600 block platt st near 6th st, male refusing to leave, arguing"
358771782691471360,2013-07-21 02:13:53,"TPD - residential alarm, 800 block turner ave near victory ave"
358771042392616963,2013-07-21 02:10:56,"TPD - disorder, 100 block ravine park village near seaman rd, caller had arguing in the background and disconnected"
358769863759630336,2013-07-21 02:06:15,"TPD - check the safety, inverness ave and searles rd, hispanic male, bleeding from the head, possibly jumped, left callers house on foot"
358768488581562368,2013-07-21 02:00:47,"TPD/TFD - injuries from an assault, 1400 block yates st, report of 15 family members fighting, medical also enroute"
358766792295976960,2013-07-21 01:54:03,"TPD - code 2 injury hit &amp; run accident, in front of deja vu 135 s byne rd, reported a female in a bug stuck a male with a bike, then fled"
358766177100636161,2013-07-21 01:51:36,RT @ToledoNewsNow: BREAKING: Two people shot in central Toledo near Indiana Ave. Injuries not life-threatening. http://t.co/M4VzO8E2PU
358765805128794112,2013-07-21 01:50:08,"RT @taylordungjen: Shooting reported at about 9:24 p.m. at 215 Indiana, near 13th. That's at/near Port Lawrence Homes near downtown. #Toledo"
358765736593850368,2013-07-21 01:49:51,did hear a life squad dispatched to 200 block indiana ave near s 15th st just a little bit ago for a possible person shot
358765463297196033,2013-07-21 01:48:46,RT @taylordungjen: Just drove past St. Vincent's. Heavy police presence usually means something is up. Then got word of a person shot on In…
358765424105635840,2013-07-21 01:48:37,"@Captain_Kurt ya, was outta town the past week, and didnt have a chance to get online at all"
358765132530196483,2013-07-21 01:47:27,#ScannerOn listen along Broadcastify http://t.co/dcfIgB8EnA http://t.co/7QmIAgj3Kx
358764883493404672,2013-07-21 01:46:28,"TPD - unwanted, 2367 auburn ave near monroe st at the mini mart, black male harassing customers, refusing to leave"
358764643084275715,2013-07-21 01:45:31,"TPD - update from possible pedestrian struck n detroit ave and indiana ave, was just a kid on a bike, fell off, got back up, kept going"
358764444215545856,2013-07-21 01:44:43,"@Captain_Kurt na, just didnt have the police scanner on yet"
358763136075046912,2013-07-21 01:39:31,"EMS - pedestrian struck, n detroit ave and indiana ave, life squad 4"
358761759424786434,2013-07-21 01:34:03,"EMS - motorcycle accident, blossman rd and n holland sylvania rd, life squad 5 &amp; 6 dispatched, reported as motorcycle versus SUV"
358758925514321920,2013-07-21 01:22:47,Toledo Scanner Daily is out! http://t.co/xX5qVs5jhI ▸ Top stories today via @__ItsDena @CHRIS_SINO @markfromdel
358396531319111681,2013-07-20 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @alertpage @FES_Tidbits @ToledoOhFire_ap
358034139942883328,2013-07-19 01:22:45,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @lcchoppers @Venice311 @Lando_Williams
357671772222525442,2013-07-18 01:22:50,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @7son75 @jeffthemossman @ScannerAlerts
357309369462947842,2013-07-17 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @__ItsDena @scannerboy02 @Toledo_Buzz
356946988702498816,2013-07-16 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @georgio622 @ismithKDKA @jackhauman
356584590074318848,2013-07-15 01:22:45,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @Toledo_Riots @ToledoNewsNow @KrstyDrunky
356222220307148801,2013-07-14 01:22:50,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @LorrainCipriano @markfromdel @Toledo_Buzz
355859819627945984,2013-07-13 01:22:47,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @monroenews @RebeccaRegnier @alspit
355497430680211457,2013-07-12 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @USEmergAlerts @TCPaper @ToledoRockets
355135046170066946,2013-07-11 01:22:47,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @FLAGscanner @Toledo_Buzz @ToledoOhFire_ap
355035334184157184,2013-07-10 18:46:34,This dangerous storm was located near Waterville... and moving east at 30 mph.
355035284229996544,2013-07-10 18:46:22,225 PM EDT NWS Doppler radar indicated a severe thunderstorm capable of producing a tornado.
355031800868904962,2013-07-10 18:32:32,"Tornado warning for Lucas county, wood county, Ottawa county"
354772647395074049,2013-07-10 01:22:45,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @taylordungjen @westerie @WNYnews
354444521137897473,2013-07-09 03:38:53,"TPD - immediate response burglary, 2500 block lagrange st near e delaware st, report of 3-4 block males trying to break into a house"
354439664112910336,2013-07-09 03:19:35,"TPD - fight, chestnut st and n huron st, report of 5-6 juveniles fighting"
354410263744757761,2013-07-09 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @wnwotv @sentineltribune @__ItsDena
354047876835446789,2013-07-08 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @MsKDot22 @ToledoOHNews @alertnewengland
353685489749983235,2013-07-07 01:22:46,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @DeashaBallard @brisaunders @scannerboy02
353323089385357313,2013-07-06 01:22:43,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @bl4ckr0s3xo @MaumeeMom @Tay_Boog
353007826832076800,2013-07-05 04:29:59,"TPD/TFD - injuries from a domestic, 800 block mason st near greenwood ave"
353005062601179139,2013-07-05 04:19:00,"TPD - fight, 200 block jervis st, report of a group fighting"
353003894458155008,2013-07-05 04:14:21,"TPD/TFD - injuries from a domestic, 3200 block warsaw st near e streicher st"
353003659623276544,2013-07-05 04:13:25,"TFD - reporting the first structure fire is under control, no word if a second fire was located"
353003199545868288,2013-07-05 04:11:35,"TPD - assault, 800 block pinewood ave"
353003046621556736,2013-07-05 04:10:59,RT @JeremyInToledo: @ToledoScanner Gangs are gonna burn this town down tonight
353002990543708160,2013-07-05 04:10:46,RT @mattculby: .@ToledoScanner is a must follow right now. #structurefire #drunkmom #structurefire
353002968490049536,2013-07-05 04:10:40,RT @Eszcz: Just started following @ToledoScanner and I am loving it!
353002566189191168,2013-07-05 04:09:04,"TPD - fight, 4100 block asbury dr, group of people fighting, somebody has a knife"
353001664069910528,2013-07-05 04:05:29,"TFD - another possible structure fire coming in same area, reported 600 block cadillac ct near parkwood ave"
353001327439253504,2013-07-05 04:04:09,"TPD/TFD - fight, auburn ave and macomber st, 10-15 people fighting, one down, medical also enroute"
352999579475652609,2013-07-05 03:57:12,"TFD - structure fire, 600 block arcadia ave near parkwood ave"
352999087668330496,2013-07-05 03:55:15,"TPD/TFD - injuries from a fight, 1 nevada st near miami st"
352998639188193280,2013-07-05 03:53:28,"TPD - disorder, starr ave and willard st at the universal mini mart, report of an unwanted, assault, and 20 people being disorderly"
352996776938188801,2013-07-05 03:46:04,"TPD/TFD - pedestrian struck, locust st and moore st, with squad 7"
352996410318258178,2013-07-05 03:44:37,EMS - fire requesting an additional life squad to 26 main st at the docks parking lot for a person with chest pains
352995378209095681,2013-07-05 03:40:31,TPD - air closed for 6 sector crews out on a call at 400 block hiett ave
352994896577183746,2013-07-05 03:38:36,"TPD - check the safety, 1900 block fairfax rd near upton ave, drunk mom trying to leave with the kid"
352993803419910144,2013-07-05 03:34:15,RT @XxJoker2012xX: @LilJohnnie419 lmao was that a gunshot or firework? #ToledoGuessingGame
352993518307901440,2013-07-05 03:33:07,"TPD - fight, 400 block segur ave, reporting of a group of 20 people fighting"
352991712509038593,2013-07-05 03:25:57,RT @JSteckWTOL_FOX: Great fireworks in Downtown Toledo tonight! Enjoy the rest of your 4th! http://t.co/mDoltwvRjr
352990048439906304,2013-07-05 03:19:20,"EMS - life squad added for unconscious person from a large fight, 26 main st at the docks"
352989725759504384,2013-07-05 03:18:03,"TPD/TFD - injuries from a fight, 26 main st at the docks parking lot"
352988067293954050,2013-07-05 03:11:28,"TPD/TFD - injuries from an assault, 1000 block jefferson ave, caller says he was hit with a glass bottle"
352987836326219778,2013-07-05 03:10:33,"TFD/EMS - difficulty breathing, 2100 block canton st near beacon st, with life squad 1"
352985544768233472,2013-07-05 03:01:26,"TPD - just general broadcast a bunch of stuff, front st and main st, accident, assault, fight"
352983922109456385,2013-07-05 02:54:59,"TFD - residential garage fire, 500 block geneva ave near south ave, engine 16"
352977822979063809,2013-07-05 02:30:45,"TPD/TFD - code 3 person down, Batavia and Franklin ave, person on the ground"
352975877291773955,2013-07-05 02:23:01,"TPD - assault, 1900 block upton ave"
352973362366124035,2013-07-05 02:13:02,Lucas county sheriff - just put out a general broadcast for somebody reporting fireworks so loud causing their mobile home trailer to shake
352972789755559936,2013-07-05 02:10:45,"TPD - fireworks complaint, airport hwy and south ave, people throwing fireworks a passing cars"
352970888251047936,2013-07-05 02:03:12,"TPD - disorder, 400 block Pulaski st, group of people arguing"
352970647707717633,2013-07-05 02:02:14,"TPD - code 3 shots fired, 1900 block collingwood blvd, caller saw somebody shot a gun from the balcony"
352967070301954051,2013-07-05 01:48:02,"TPD - fight, 4000 block Vermaas ave near w Sylvania ave, two females fighting, one going to get a knife"
352966747088887808,2013-07-05 01:46:44,"TPD - code 3 possible person shot, 1400 block Belmont ave, reported to be a drive by shooting"
352960729592238081,2013-07-05 01:22:50,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @stacos @patrick_bowman @NoSwagOswald11
352791544929075202,2013-07-04 14:10:33,"and @toledofire_ap toledo fire starting at https://t.co/4e5NVSlcA7 with engine 16, squad 7, batallion 2, confined space/eng co 18, truck 17"
352787218961678336,2013-07-04 13:53:22,just found the code 3 toledo police dispatch in the logs for the sinkhole injury accident yesterday and posted it to tumblr
352786976816111616,2013-07-04 13:52:24,Audio: Toledo Police code 3 (emergency response) injury accident call at W Bancroft St and N Detroit Ave... http://t.co/VGkJS9c0dY
352598333824565249,2013-07-04 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @downtownbg @NHDaveH @lindarutter
352529391290548227,2013-07-03 20:48:51,RT @IgnazioMessina: This is the central #Toledo sink hole that swallowed a car today http://t.co/Rr3XO7SLwJ
352529051900063745,2013-07-03 20:47:30,RT @DanielRWoodcock: HUGE sinkhole at Bancroft and Detroit #toledonews @ToledoScanner @Toledo_Tweets http://t.co/3l4pMNTQc8
